"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2014",26.877,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2014",37.761,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2014",26.678,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2014",31.938,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2014",50.991,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2014",31.687,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2013",29.534,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2013",46.382,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2013",29.252,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2013",28.258,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2013",44.686,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2013",27.909,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2013",30.988,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2013",49.847,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2013",30.767,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","2015",7.8,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2015",18,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2015",7.3,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","2015",7.7,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2015",19.4,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2015",7.2,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","2015",7.8,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2015",16.6,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2015",7.4,,,"Minimum duration of disability: At least 6 months","Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2022",6.79,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2022",29.752,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2022",6.472,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2022",6.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2022",19.745,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2022",6.327,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Hungary","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2022",7.139,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
